"CT_ID_10","PropViol2010","PropViol2011","PropViol2012","PropViol2013","PropViol2014","PropViol2015","PropViol2016","PropViol2017","PropViol2018","PropViol2019","PropViol2020","CodeViol2010","CodeViol2011","CodeViol2012","CodeViol2013","CodeViol2014","CodeViol2015","CodeViol2016","CodeViol2017","CodeViol2018","CodeViol2019","CodeViol2020","TotPop","PropViol2010_rate","PropViol2011_rate","PropViol2012_rate","PropViol2013_rate","PropViol2014_rate","PropViol2015_rate","PropViol2016_rate","PropViol2017_rate","PropViol2018_rate","PropViol2019_rate","PropViol2020_rate","CodeViol2010_rate","CodeViol2011_rate","CodeViol2012_rate","CodeViol2013_rate","CodeViol2014_rate","CodeViol2015_rate","CodeViol2016_rate","CodeViol2017_rate","CodeViol2018_rate","CodeViol2019_rate","CodeViol2020_rate"
25025061000,1,0,1,2,16,53,55,5,3,2,0,123,96,74,48,44,101,108,137,112,36,119,3227,3.09885342423303,0,3.09885342423303,6.19770684846607,49.5816547877285,164.239231484351,170.436938332817,15.4942671211652,9.2965602726991,6.19770684846607,0,381.158971180663,297.489928726371,229.315153393244,148.744964363186,136.349550666253,312.984195847536,334.676169817168,424.542919119926,347.0715835141,111.558723272389,368.763557483731
25025061101,0,0,0,1,13,37,22,0,2,0,0,35,45,32,19,10,0,11,11,14,11,31,2300,0,0,0,4.34782608695652,56.5217391304348,160.869565217391,95.6521739130435,0,8.69565217391304,0,0,152.173913043478,195.652173913043,139.130434782609,82.6086956521739,43.4782608695652,0,47.8260869565217,47.8260869565217,60.8695652173913,47.8260869565217,134.782608695652
25025061200,5,7,11,8,15,27,9,7,5,3,4,271,224,253,205,197,310,280,531,632,466,508,4356,11.4784205693297,16.0697887970615,25.2525252525253,18.3654729109275,34.435261707989,61.9834710743802,20.6611570247934,16.0697887970615,11.4784205693297,6.8870523415978,9.18273645546373,622.130394857668,514.233241505969,580.808080808081,470.615243342516,452.249770431589,711.662075298439,642.791551882461,1219.00826446281,1450.87235996327,1069.78879706152,1166.20752984389
25025070101,13,10,31,48,28,26,24,15,7,9,5,165,115,204,135,385,443,314,190,336,542,457,7075,18.3745583038869,14.1342756183746,43.8162544169611,67.8445229681979,39.5759717314488,36.7491166077738,33.9222614840989,21.2014134275618,9.89399293286219,12.7208480565371,7.06713780918728,233.21554770318,162.544169611307,288.339222614841,190.812720848057,544.16961130742,626.148409893993,443.816254416961,268.551236749117,474.911660777385,766.077738515901,645.936395759717
25025070200,14,0,13,19,13,10,6,2,7,7,1,178,33,138,72,386,156,155,82,153,302,221,5622,24.9021700462469,0,23.1234436143721,33.7958022056208,23.1234436143721,17.7872643187478,10.6723585912487,3.55745286374956,12.4510850231234,12.4510850231234,1.77872643187478,316.61330487371,58.6979722518677,245.464247598719,128.068303094984,686.588402703664,277.481323372465,275.702596940591,145.855567413732,272.145144076841,537.175382426183,393.098541444326
25025070300,3,2,11,2,7,14,18,8,5,19,12,241,200,416,332,1088,657,533,481,494,593,355,4461,6.72494956287828,4.48329970858552,24.6581483972204,4.48329970858552,15.6915489800493,31.3830979600986,40.3496973772697,17.9331988343421,11.2082492714638,42.5913472315624,26.8997982515131,540.237614884555,448.329970858552,932.526339385788,744.227751625196,2438.91504147052,1472.76395427034,1194.79937233804,1078.23357991482,1107.37502802062,1329.29836359561,795.78569827393
25025070402,0,0,0,0,0,11,1,1,0,0,0,25,11,7,10,20,84,27,27,21,19,26,2398,0,0,0,0,0,45.8715596330275,4.17014178482068,4.17014178482068,0,0,0,104.253544620517,45.8715596330275,29.1909924937448,41.7014178482068,83.4028356964137,350.291909924937,112.593828190158,112.593828190158,87.5729774812344,79.232693911593,108.423686405338
25025070500,12,3,10,12,6,25,15,6,4,12,6,534,225,772,799,1221,826,836,832,766,769,456,5781,20.7576543850545,5.18941359626362,17.2980453208787,20.7576543850545,10.3788271925272,43.2451133021969,25.9470679813181,10.3788271925272,6.9192181283515,20.7576543850545,10.3788271925272,923.715620134925,389.206019719772,1335.40909877184,1382.11382113821,2112.09133367929,1428.81854350458,1446.11658882546,1439.19737069711,1325.03027157931,1330.21968517558,788.790866632071
25025070600,5,11,4,3,11,17,8,8,11,6,1,375,175,332,359,390,397,316,297,379,368,214,2559,19.5388823759281,42.9855412270418,15.6311059007425,11.7233294255569,42.9855412270418,66.4322000781555,31.262211801485,31.262211801485,42.9855412270418,23.4466588511137,3.90777647518562,1465.41617819461,683.860883157483,1297.38178976163,1402.89175459164,1524.03282532239,1551.38726064869,1234.85736615866,1160.60961313013,1481.04728409535,1438.06174286831,836.264165689723
25025070700,4,0,1,1,2,6,4,0,1,1,2,43,42,127,123,286,233,239,131,206,301,188,2738,14.609203798393,0,3.65230094959825,3.65230094959825,7.30460189919649,21.9138056975895,14.609203798393,0,3.65230094959825,3.65230094959825,7.30460189919649,157.048940832725,153.396639883126,463.842220598977,449.233016800584,1044.5580715851,850.986121256392,872.899926953981,478.45142439737,752.373995617239,1099.34258582907,686.63257852447
